,question,class,answer
137,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。


你正在考虑制定一个健身计划，以改善你的健康状况。你有两个1. 严格健身计划这个计划要求你每周进行5次高强度的锻炼，每次至少1小时。根据研究，这个计划有40%的概率在3个月后显著提升你的健康水平，但同时也有60%的概率因为过于严格而导致你难以坚持。

2. 灵活健身计划这个计划要求你每周进行3次中低强度的锻炼，每次45分钟。研究显示，这个计划有70%的概率能够在3个月后适度提升你的健康水平，但只有30%的概率因为强度不够而效果不明显。

请根据你的直觉选择以下哪种健身计划

A. 选择严格健身计划，因为即使成功的机会不大，但提升健康的可能性很高。
B. 选择灵活健身计划，因为保证能够持续进行并有一定的健康提升概率。
C. 两个计划都可以，你会根据当天的感受和情况灵活调整。",个人健身,"
风险爱好者
风险厌恶者
风险中性者"
138,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。


你正在参与一个健身计划，目标是提高身体健康水平。你的教练提出了两种训练强度供你选择

- 高强度训练有30%的几率在一个月内受伤，但如果未受伤，你的健康水平会在一个月内提升5%。
- 低强度训练只有10%的几率在一个月内受伤，而健康水平提升幅度为3%。

选择以下哪种训练方案

A. 选择高强度训练，追求更快的效果。
B. 选择低强度训练，减少受伤的风险。
C. 根据伤病风险和个人目标，自行调整高强度和低强度训练的比例。
",个人健身,"
风险爱好者
风险厌恶者
风险中性者"
139,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。


假设你正在为自己的遗产进行规划，你面前有两个不同的资产分配方案。方案X具有稳定的收益，但潜在的回报较低；方案Y的收益波动较大，但有可能带来更高的回报。

- 方案X每年固定收益为4%，没有波动。
- 方案Y有50%的概率收益率为10%，另外50%的概率收益率为0%。

选择以下资产分配方案

A. 80%的方案X和20%的方案Y
B. 20%的方案X和80%的方案Y
C. 方案X和方案Y的比例自由调整

---

",遗产规划,"
风险厌恶者
风险爱好者
风险中性者

"
140,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。

假设你正在考虑对你的遗产进行规划，并面临以下三种不同的金融工具选择

1. 传统债券基金，预计每年稳定收益4%，波动性极低。
2. 新型风险投资组合，有50%的概率收益率为12%，另外50%的概率收益率为-6%。
3. 混合遗产规划工具，结合了上述两种工具的特点，你可以自行决定投资传统债券基金和新型风险投资组合的比例。

请根据你的直觉和风险爱好，选择以下哪种遗产规划方案

A. 60%的新型风险投资组合和40%的传统债券基金
B. 20%的新型风险投资组合和80%的传统债券基金
C. 根据市场情况和自身判断，自由分配在新型风险投资组合与传统债券基金之间的投资比例

",遗产规划,"
风险爱好者
风险厌恶者
风险中性者"
141,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。

你是一位遗产分配顾问，面临一个遗产分配问题。一位客户有遗产总额为100万元，需要分配给三个受益人甲、乙、丙。甲需要20万元来进行紧急医疗手术，乙希望得到40万元启动一项新业务，丙则希望用剩下的40万元购买房产。然而，遗产的具体数额存在不确定性，以下是两个分配方案

方案一较为平均的分配方式，每个人将获得遗产的1/3，即大约33.3万元。

方案二有针对性的分配方式，根据每个人的需求分配，甲得到20万元，乙得到40万元，丙得到40万元。但遗产总额存在10%的波动，有50%的概率遗产总额为110万元，30%的概率为90万元，20%的概率为100万元。

选择以下哪种分配方案

A. 选择方案一，进行平均分配。
B. 选择方案二，根据个别需求进行有针对性的分配。
C. 选择一个混合方案，为每个人设定一个分配范围，允许遗产波动时进行适当调整。

",遗产规划,"
风险厌恶者
风险爱好者
风险中性者"
142,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。

假设你是一位遗产执行人，面临两种执行遗产方案的选择。方案一简化但存在一定的执行风险，方案二复杂但能显著降低执行风险。以下是两个方案的具体数据

- 方案一遗产执行时间缩短至6个月，但有30%的概率会导致遗产价值减少10%。
- 方案二遗产执行时间延长至12个月，遗产价值减少的概率降低至10%，但如果发生减少，损失程度为15%。

请根据你的直觉和风险爱好，选择以下哪种执行方案

A. 选择方案一，并尽可能快地完成遗产执行。
B. 选择方案二，尽管需要更长时间，但能减少遗产损失的风险。
C. 不确定，可能会根据具体情况调整两个方案的比例。

",遗产规划,"
风险爱好者
风险厌恶者
风险中性者"
143,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。

作为一名投资者，你正在考虑三种不同的投资组合，每个组合都有不同的预期收益和风险。以下是每个投资组合的详细信息

- 投资组合1有50%的概率获得8%的收益，有50%的概率损失3%。
- 投资组合2稳定获得5%的收益，风险极低。
- 投资组合3预期获得5%的收益，但存在±2%的波动。

请根据你的风险爱好选择以下投资组合

A. 70%的投资组合1和30%的投资组合2
B. 30%的投资组合3和70%的投资组合2
C. 投资组合1、2、3各占1/3的比例

",农业种植,"
风险爱好者
风险厌恶者
风险中性者"
144,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。


你是一位珠宝投资者，现有资金10万元用于投资。你现在面临两种宝石的投资选择蓝宝石和红宝石。

- 蓝宝石价格稳定，年增长率约为2%，波动性极低。
- 红宝石价格波动较大，年增长率约为8%，但波动性较高，可能有±5%的波动。

选择以下哪种投资方案
A. 投资全部资金于红宝石。
B. 投资全部资金于蓝宝石。
C. 投资一半资金于蓝宝石，另一半资金于红宝石。
",珠宝投资,"
风险爱好者
风险厌恶者
风险中性者"
145,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
你是一位珠宝投资者，拥有100000元用于投资。现在你面临两个珠宝品牌X和Y的投资选择。品牌X拥有良好的信誉，市场预测其年化收益率为5%，波动性很小。品牌Y是新兴品牌，市场预测其年化收益率为12%，但波动性较大。

选择以下哪种投资方案

A. 投资全部资金于品牌X
B. 投资80%资金于品牌X，20%资金于品牌Y
C. 投资全部资金于品牌Y

",珠宝投资,"风险厌恶者
风险中性者
风险爱好者"
146,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。


假设你拥有100000元用于投资珠宝。你有以下两种投资策略可供选择

- 珠宝1具有高增长潜力但风险较大，有40%的概率获得30%的回报，有60%的概率损失10%。
- 珠宝2风险较低，预计每年可以获得稳定的8%回报。

选择以下哪种投资方案

A. 80%的珠宝1和20%的珠宝2
B. 20%的珠宝1和80%的珠宝2
C. 珠宝1和珠宝2任意配比
",珠宝投资,"
风险爱好者
风险厌恶者
风险中性者"
147,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你拥有价值100万元的珠宝投资资金，在当前市场环境下，你可以选择在市场低迷时期买入珠宝并持有，期待市场复苏时获得收益，或者选择在市场高峰时期卖出已持有的珠宝以锁定利润。以下是三种不同的投资策略，它们涉及到不同的市场情况和潜在收益。

投资策略A市场低迷时期买入，有40%的概率在未来一年内市场复苏，珠宝价值增长15%，有60%的概率市场继续低迷，珠宝价值下降5%。

投资策略B市场高峰时期卖出，可以确保获得当前的稳定利润，预计收益率为4%，但放弃了市场复苏时获得更高收益的机会。

投资策略C部分资金在市场低迷时期买入，部分资金在市场高峰时期卖出。具体来说，有50%的资金有10%的几率增长20%，有50%的资金确保获得4%的收益。

请根据你的风险爱好选择以下投资策略
A. 投资策略A
B. 投资策略B
C. 投资策略C

---

",珠宝投资,"
风险爱好者
风险厌恶者
风险中性者"
